Campanha,Dia,Cidade (local geográfico),Tipo de campanha,Código da moeda,Cliques,Impr.,CTR,CPC médio,Custo,Conversões,Custo / conv.,Taxa de conv.
[download]Manutencao_Novembro,2021-11-14,Itaberaba,App,BRL,1,13,"0,08","1,46","1,46",1,"1,46","1,00"
[download]Manutencao_Novembro,2021-11-29,Palmeira dos Índios,App,BRL,6,81,"0,07","0,49","2,94",6,"0,49","1,00"
[download]CARPINA/PE-Novembro,2021-11-15,Carpina,App,BRL,26,427,"0,06","0,58","15,05",16,"0,94","0,62"
[download]Vitória de Santo Antão/PE-Novembro,2021-11-16,Vitória de Santo Antão,App,BRL,27,973,"0,03","0,83","22,47",14,"1,6","0,52"
[download]Vitória de Santo Antão/PE-Novembro,2021-11-30,Vitória de Santo Antão,App,BRL,16,741,"0,02","1,11","17,74",6,"2,96","0,38"
[download]Manutencao_Novembro,2021-11-22,Escada,App,BRL,1,42,"0,02","0,39","0,39",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Santa Inês,App,BRL,5,50,"0,10","0,38","1,91",3,"0,64","0,60"
[download]Manutencao_Novembro,2021-11-14,Caruaru,App,BRL,1,70,"0,01","1,49","1,49",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-27,Dias d'Ávila,App,BRL,2,50,"0,04","0,63","1,26",2,"0,63","1,00"
[download]Manutencao_Novembro,2021-11-30,Dias d'Ávila,App,BRL,2,32,"0,06","0,51","1,02",2,"0,51","1,00"
[download]Manutencao_Novembro,2021-11-23,Santa Cruz do Capibaribe,App,BRL,1,7,"0,14","0,1","0,1",1,"0,1","1,00"
[download]Manutencao_Novembro,2021-11-26,Cabedelo,App,BRL,0,22,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Cabedelo,App,BRL,0,5,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Lagarto,App,BRL,6,35,"0,17","0,64","3,82",5,"0,76","0,83"
[download]Manutencao_Novembro,2021-11-14,Senhor do Bonfim,App,BRL,0,10,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Bom Jesus da Lapa,App,BRL,0,24,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Tobias Barreto,App,BRL,0,30,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Tobias Barreto,App,BRL,19,38,"0,50","0,47","8,87",15,"0,59","0,79"
[download]Manutencao_Novembro,2021-11-27,Tobias Barreto,App,BRL,16,42,"0,38","0,46","7,3",12,"0,61","0,75"
[download]Manutencao_Novembro,2021-11-23,Itaberaba,App,BRL,4,37,"0,11","0,52","2,08",4,"0,52","1,00"
[download]Manutencao_Novembro,2021-11-14,Itapetinga,App,BRL,0,25,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Itaberaba,App,BRL,5,23,"0,22","0,43","2,13",4,"0,53","0,80"
[download]Manutencao_Novembro,2021-11-24,Cruz das Almas,App,BRL,0,8,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Surubim,App,BRL,1,9,"0,11","0,65","0,65",1,"0,65","1,00"
[download]Manutencao_Novembro,2021-11-17,Surubim,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Salgueiro,App,BRL,1,15,"0,07","1,59","1,59",1,"1,59","1,00"
[download]Manutencao_Novembro,2021-11-30,Salgueiro,App,BRL,2,21,"0,10","0,91","1,82",2,"0,91","1,00"
[download]Manutencao_Novembro,2021-11-28,Pojuca,App,BRL,3,7,"0,43","0,38","1,13",2,"0,56","0,67"
[download]Manutencao_Novembro,2021-11-25,Sousa,App,BRL,8,48,"0,17","0,54","4,31",6,"0,72","0,75"
[download]Manutencao_Novembro,2021-11-25,Pilar,App,BRL,1,31,"0,03","0,24","0,24",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Pojuca,App,BRL,5,21,"0,24","0,25","1,23",5,"0,25","1,00"
[download]Manutencao_Novembro,2021-11-29,Pojuca,App,BRL,10,30,"0,33","0,3","2,97",6,"0,5","0,60"
[download]Manutencao_Novembro,2021-11-18,Cajazeiras,App,BRL,3,32,"0,09","0,66","1,99",3,"0,66","1,00"
[download]Manutencao_Novembro,2021-11-30,Propriá,App,BRL,0,4,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Pilar,App,BRL,0,12,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Estância,App,BRL,8,64,"0,13","0,53","4,27",7,"0,61","0,88"
[download]Manutencao_Novembro,2021-11-13,Serrinha,App,BRL,0,19,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Lajedo,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Aparecida,App,BRL,0,16,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Goiana,App,BRL,2,37,"0,05","0,2","0,4",1,"0,4","0,50"
[download]Manutencao_Novembro,2021-11-15,Nossa Senhora do Socorro,App,BRL,0,33,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Bom Jesus da Lapa,App,BRL,0,10,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Bom Jesus da Lapa,App,BRL,0,28,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Queimadas,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Itabaiana,App,BRL,11,48,"0,23","0,38","4,13",11,"0,38","1,00"
[download]Manutencao_Novembro,2021-11-18,São Miguel dos Campos,App,BRL,1,16,"0,06","0,1","0,1",1,"0,1","1,00"
[download]Manutencao_Novembro,2021-11-22,São Miguel dos Campos,App,BRL,2,34,"0,06","0,27","0,54",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Icó,App,BRL,1,61,"0,02","0,06","0,06",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Simões Filho,App,BRL,1,134,"0,01","0,05","0,05",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Mococa,App,BRL,1,47,"0,02","0,58","0,58",1,"0,58","1,00"
[download]Manutencao_Novembro,2021-11-25,Itaberaba,App,BRL,7,43,"0,16","0,2","1,37",2,"0,68","0,29"
[download]Manutencao_Novembro,2021-11-19,Surubim,App,BRL,0,16,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Palmeira dos Índios,App,BRL,1,7,"0,14","0,5","0,5",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Palmeira dos Índios,App,BRL,4,20,"0,20","0,52","2,1",4,"0,52","1,00"
[download]Manutencao_Novembro,2021-11-25,Palmeira dos Índios,App,BRL,6,40,"0,15","0,44","2,63",4,"0,66","0,67"
[download]Manutencao_Novembro,2021-11-12,Candeias,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Salgueiro,App,BRL,6,33,"0,18","0,29","1,72",5,"0,34","0,83"
[download]Vitória de Santo Antão/PE-Novembro,2021-11-05,Vitória de Santo Antão,App,BRL,54,849,"0,06","0,45","24,52",19,"1,29","0,35"
[download]Manutencao_Novembro,2021-11-28,Goiana,App,BRL,0,26,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Caruaru,App,BRL,6,56,"0,11","0,99","5,97",2,"2,98","0,33"
[download]Manutencao_Novembro,2021-11-18,Goiana,App,BRL,1,40,"0,03","0,03","0,03",1,"0,03","1,00"
[download]Manutencao_Novembro,2021-11-28,Farroupilha,App,BRL,0,26,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Louveira,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Cabedelo,App,BRL,2,19,"0,11","0,25","0,49",2,"0,25","1,00"
[download]Manutencao_Novembro,2021-11-14,Abreu e Lima,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Icó,App,BRL,0,15,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Icó,App,BRL,4,28,"0,14","0,26","1,02",4,"0,26","1,00"
[download]Manutencao_Novembro,2021-11-17,Tobias Barreto,App,BRL,7,32,"0,22","0,84","5,91",7,"0,84","1,00"
[download]Manutencao_Novembro,2021-11-13,Itapetinga,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-27,Itaberaba,App,BRL,4,30,"0,13","0,29","1,17",3,"0,39","0,75"
[download]Manutencao_Novembro,2021-11-29,Itapetinga,App,BRL,1,48,"0,02","0,11","0,11",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Cruz das Almas,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Cruz das Almas,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Surubim,App,BRL,2,10,"0,20","0,53","1,06",2,"0,53","1,00"
[download]Manutencao_Novembro,2021-11-29,Salgueiro,App,BRL,3,40,"0,08","0,69","2,07",3,"0,69","1,00"
[download]Manutencao_Novembro,2021-11-27,Palmeira dos Índios,App,BRL,5,19,"0,26","0,35","1,76",4,"0,44","0,80"
[download]Manutencao_Novembro,2021-11-28,Palmeira dos Índios,App,BRL,6,20,"0,30","0,46","2,73",6,"0,46","1,00"
[download]Manutencao_Novembro,2021-11-21,Escada,App,BRL,2,17,"0,12","0,24","0,49",2,"0,24","1,00"
[download]Manutencao_Novembro,2021-11-24,Santa Inês,App,BRL,5,34,"0,15","0,49","2,45",3,"0,82","0,60"
[download]Manutencao_Novembro,2021-11-25,Escada,App,BRL,1,21,"0,05","0,17","0,17",1,"0,17","1,00"
[download]Manutencao_Novembro,2021-11-27,Currais Novos,App,BRL,1,45,"0,02","0,47","0,47",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Pojuca,App,BRL,6,21,"0,29","0,45","2,69",5,"0,54","0,83"
[download]Manutencao_Novembro,2021-11-15,Sousa,App,BRL,0,18,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Vitória de Santo Antão,App,BRL,1,7,"0,14","0,61","0,61",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Salto de Pirapora,App,BRL,1,34,"0,03","2,33","2,33",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Cajazeiras,App,BRL,10,45,"0,22","0,55","5,53",7,"0,79","0,70"
[download]Manutencao_Novembro,2021-11-26,Cajazeiras,App,BRL,7,38,"0,18","0,44","3,08",5,"0,62","0,71"
[download]Manutencao_Novembro,2021-11-19,Pilar,App,BRL,0,23,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Barreiras,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Catolé do Rocha,App,BRL,0,12,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Pojuca,App,BRL,3,12,"0,25","0,29","0,87",3,"0,29","1,00"
[download]Manutencao_Novembro,2021-11-27,Salto de Pirapora,App,BRL,3,38,"0,08","0,33","0,99",1,"0,99","0,33"
[download]Manutencao_Novembro,2021-11-26,Cascavel,App,BRL,1,22,"0,05","0,21","0,21",1,"0,21","1,00"
[download]Manutencao_Novembro,2021-11-20,Pilar,App,BRL,3,13,"0,23","0,21","0,64",1,"0,64","0,33"
[download]Manutencao_Novembro,2021-11-19,Cambé,App,BRL,1,104,"0,01","0,63","0,63",1,"0,63","1,00"
[download]Manutencao_Novembro,2021-11-24,Picos,App,BRL,5,72,"0,07","0,3","1,52",2,"0,76","0,40"
[download]Manutencao_Novembro,2021-11-13,Alagoinhas,App,BRL,0,25,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,São Cristóvão,App,BRL,3,80,"0,04","0,21","0,64",2,"0,32","0,67"
[download]Manutencao_Novembro,2021-11-17,Igarassu,App,BRL,1,48,"0,02","0,27","0,27",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Juazeiro,App,BRL,2,77,"0,03","0,39","0,78",2,"0,39","1,00"
[download]Manutencao_Novembro,2021-11-16,Araras,App,BRL,2,79,"0,03","0,54","1,07",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Araras,App,BRL,0,104,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Aracaju,App,BRL,1,243,"0,00","0,04","0,04",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Guaratinguetá,App,BRL,0,105,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Jequié,App,BRL,2,83,"0,02","0,1","0,2",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Teixeira de Freitas,App,BRL,2,134,"0,01","0,21","0,42",1,"0,42","0,50"
[download]Manutencao_Novembro,2021-11-12,Serrinha,App,BRL,1,27,"0,04","0,49","0,49",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-20,Leme,App,BRL,1,56,"0,02","0,31","0,31",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Serrinha,App,BRL,1,15,"0,07","0,28","0,28",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Leme,App,BRL,4,48,"0,08","0,15","0,59",3,"0,2","0,75"
[download]Manutencao_Novembro,2021-11-12,Recife,App,BRL,14,354,"0,04","0,56","7,88",3,"2,63","0,21"
[download]BELO JARDIM/PE-Novembro,2021-11-30,Belo Jardim,App,BRL,26,873,"0,03","0,75","19,52",9,"2,17","0,35"
[download]Abreu e Lima/PE-Novembro,2021-11-17,Abreu e Lima,App,BRL,19,940,"0,02","1,05","20,04",9,"2,23","0,47"
[download]BELO JARDIM/PE-Novembro,2021-11-28,Belo Jardim,App,BRL,29,613,"0,05","0,79","22,87",12,"1,91","0,41"
[download]Abreu e Lima/PE-Novembro,2021-11-14,Abreu e Lima,App,BRL,27,818,"0,03","0,73","19,8",10,"1,98","0,37"
[download]Santa Cruz do Capibaribe/PE-Novembro,2021-11-05,Santa Cruz do Capibaribe,App,BRL,45,861,"0,05","0,9","40,41",12,"3,37","0,27"
[download]Santa Cruz do Capibaribe/PE-Novembro,2021-11-18,Santa Cruz do Capibaribe,App,BRL,52,1159,"0,04","0,75","39,08",19,"2,06","0,37"
[download]Manutencao_Novembro,2021-11-16,Recife,App,BRL,10,682,"0,01","0,44","4,4",4,"1,1","0,40"
[download]Manutencao_Novembro,2021-11-29,Açu,App,BRL,0,4,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Lajedo,App,BRL,0,5,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Madre de Deus,App,BRL,0,9,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-19,Madre de Deus,App,BRL,1,10,"0,10","0,17","0,17",1,"0,17","1,00"
[download]Manutencao_Novembro,2021-11-21,Lajedo,App,BRL,0,3,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Brumado,App,BRL,3,36,"0,08","0,51","1,54",2,"0,77","0,67"
[download]Manutencao_Novembro,2021-11-26,Picos,App,BRL,9,34,"0,26","0,31","2,75",7,"0,39","0,78"
[download]Manutencao_Novembro,2021-11-28,Santo Antônio de Jesus,App,BRL,8,132,"0,06","0,42","3,38",8,"0,42","1,00"
[download]Manutencao_Novembro,2021-11-16,Pesqueira,App,BRL,0,12,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Tucuruí,App,BRL,1,43,"0,02","0,19","0,19",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Eunápolis,App,BRL,3,88,"0,03","0,5","1,5",2,"0,75","0,67"
[download]Manutencao_Novembro,2021-11-29,Caicó,App,BRL,0,51,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Guaratinguetá,App,BRL,5,25,"0,20","0,54","2,72",3,"0,91","0,60"
[download]Manutencao_Novembro,2021-11-12,Feira de Santana,App,BRL,5,68,"0,07","0,5","2,49",1,"2,49","0,20"
[download]Manutencao_Novembro,2021-11-28,Paulista,App,BRL,3,305,"0,01","0,12","0,36",1,"0,36","0,33"
[download]Manutencao_Novembro,2021-11-30,Garanhuns,App,BRL,2,106,"0,02","0,23","0,46",1,"0,46","0,50"
[download]Manutencao_Novembro,2021-11-22,Vinhedo,App,BRL,0,24,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Paulista,App,BRL,3,381,"0,01","0,35","1,06",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Serrinha,App,BRL,5,89,"0,06","0,48","2,41",4,"0,6","0,80"
[download]Manutencao_Novembro,2021-11-13,Lorena,App,BRL,0,16,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Lajedo,App,BRL,0,7,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Lajedo,App,BRL,0,3,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-27,Vitória da Conquista,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Caruaru,App,BRL,2,437,"0,00","0,04","0,08",1,"0,08","0,50"
[download]Manutencao_Novembro,2021-11-26,Caruaru,App,BRL,0,503,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-27,Caruaru,App,BRL,4,364,"0,01","0,2","0,78",2,"0,39","0,50"
[download]Manutencao_Novembro,2021-11-29,Pombal,App,BRL,2,28,"0,07","0,55","1,1",1,"1,1","0,50"
[download]Manutencao_Novembro,2021-11-13,Caruaru,App,BRL,0,42,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Serra Talhada,App,BRL,10,62,"0,16","0,48","4,81",8,"0,6","0,80"
[download]Manutencao_Novembro,2021-11-29,Rolândia,App,BRL,0,49,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Jacobina,App,BRL,0,19,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Abreu e Lima,App,BRL,2,21,"0,10","0,3","0,59",1,"0,59","0,50"
[download]Manutencao_Novembro,2021-11-30,Icó,App,BRL,1,22,"0,05","0,69","0,69",1,"0,69","1,00"
[download]Manutencao_Novembro,2021-11-15,Itapetinga,App,BRL,0,4,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Itaberaba,App,BRL,0,6,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Itapetinga,App,BRL,1,59,"0,02","0,29","0,29",1,"0,29","1,00"
[download]Manutencao_Novembro,2021-11-21,Assú,App,BRL,0,18,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-13,Assú,App,BRL,0,51,"0,00",0,0,0,0,"0,00"
[download]CARPINA/PE-Novembro,2021-11-09,Carpina,App,BRL,25,398,"0,06","0,48","12,03",13,"0,93","0,52"
[download]Manutencao_Novembro,2021-11-29,Surubim,App,BRL,0,23,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Simão Dias,App,BRL,1,4,"0,25","0,32","0,32",1,"0,32","1,00"
[download]Manutencao_Novembro,2021-11-23,Caruaru,App,BRL,9,363,"0,02","0,19","1,7",1,"1,7","0,11"
[download]Manutencao_Novembro,2021-11-28,Dias d'Ávila,App,BRL,3,41,"0,07","0,3","0,89",2,"0,44","0,67"
[download]Manutencao_Novembro,2021-11-15,Atalaia,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Atalaia,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Farroupilha,App,BRL,0,14,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Queimadas,App,BRL,0,1,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Louveira,App,BRL,0,8,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Vitória de Santo Antão,App,BRL,2,52,"0,04","0,55","1,09",2,"0,55","1,00"
[download]Manutencao_Novembro,2021-11-23,Cabedelo,App,BRL,0,24,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Vitória de Santo Antão,App,BRL,1,25,"0,04","0,02","0,02",1,"0,02","1,00"
[download]Manutencao_Novembro,2021-11-27,Queimadas,App,BRL,1,1,"1,00","0,72","0,72",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Simões Filho,App,BRL,1,121,"0,01","1,41","1,41",1,"1,41","1,00"
[download]Manutencao_Novembro,2021-11-20,Mococa,App,BRL,0,28,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-29,Iguatu,App,BRL,7,83,"0,08","0,21","1,48",5,"0,3","0,71"
[download]Manutencao_Novembro,2021-11-29,Penedo,App,BRL,2,95,"0,02","0,1","0,19",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Cascavel,App,BRL,3,40,"0,08","1,44","4,32",1,"4,32","0,33"
[download]Manutencao_Novembro,2021-11-18,Salto de Pirapora,App,BRL,0,31,"0,00",0,0,0,0,"0,00"
[download]Toritama/PE-Novembro,2021-11-24,Toritama,App,BRL,31,687,"0,05","0,63","19,52",12,"1,63","0,39"
[download]Manutencao_Novembro,2021-11-26,Irecê,App,BRL,7,25,"0,28","0,47","3,32",6,"0,55","0,86"
[download]Manutencao_Novembro,2021-11-19,Iguatu,App,BRL,6,79,"0,08","0,19","1,16",4,"0,29","0,67"
[download]Manutencao_Novembro,2021-11-21,Simões Filho,App,BRL,1,89,"0,01","0,05","0,05",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Salto de Pirapora,App,BRL,1,50,"0,02","3,89","3,89",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-25,Cajazeiras,App,BRL,2,39,"0,05","0,26","0,53",2,"0,26","1,00"
[download]Manutencao_Novembro,2021-11-17,Propriá,App,BRL,0,6,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-21,Cascavel,App,BRL,0,29,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-18,Cascavel,App,BRL,0,18,"0,00",0,0,0,0,"0,00"
[download]Toritama/PE-Novembro,2021-11-07,Toritama,App,BRL,228,5888,"0,04","0,74","168,94",55,"3,07","0,24"
[download]Manutencao_Novembro,2021-11-25,Irecê,App,BRL,2,34,"0,06","0,45","0,89",2,"0,45","1,00"
[download]Manutencao_Novembro,2021-11-18,Igarassu,App,BRL,2,66,"0,03","0,19","0,37",1,"0,37","0,50"
[download]Manutencao_Novembro,2021-11-23,Paulo Afonso,App,BRL,4,87,"0,05","0,32","1,29",3,"0,43","0,75"
[download]Manutencao_Novembro,2021-11-27,Igarassu,App,BRL,4,125,"0,03","0,09","0,38",2,"0,19","0,50"
[download]Manutencao_Novembro,2021-11-27,Embu das Artes,App,BRL,1,53,"0,02","0,22","0,22",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-12,Santo Antônio de Jesus,App,BRL,1,15,"0,07","3,41","3,41",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Paulo Afonso,App,BRL,1,13,"0,08","2,24","2,24",1,"2,24","1,00"
[download]Manutencao_Novembro,2021-11-17,Cabo de Santo Agostinho,App,BRL,2,93,"0,02","0,39","0,77",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-22,Pesqueira,App,BRL,0,18,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Ipirá,App,BRL,3,15,"0,20","0,29","0,87",2,"0,44","0,67"
[download]Manutencao_Novembro,2021-11-12,Patos,App,BRL,2,57,"0,04","0,27","0,54",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-17,Valença,App,BRL,1,29,"0,03","1,19","1,19",1,"1,19","1,00"
[download]Manutencao_Novembro,2021-11-25,Garanhuns,App,BRL,6,162,"0,04","0,15","0,91",3,"0,3","0,50"
[download]Manutencao_Novembro,2021-11-13,Eunápolis,App,BRL,0,32,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-14,Gravatá,App,BRL,1,8,"0,13","0,18","0,18",1,"0,18","1,00"
[download]Manutencao_Novembro,2021-11-26,Senador Canedo,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-24,Petrolina,App,BRL,5,335,"0,01","0,14","0,69",1,"0,69","0,20"
[download]Manutencao_Novembro,2021-11-27,Seabra,App,BRL,4,13,"0,31","0,34","1,37",3,"0,46","0,75"
[download]Manutencao_Novembro,2021-11-29,Gravatá,App,BRL,4,101,"0,04","0,25",1,1,1,"0,25"
[download]Manutencao_Novembro,2021-11-16,Jandira,App,BRL,0,86,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-16,Catu,App,BRL,1,13,"0,08","0,17","0,17",1,"0,17","1,00"
[download]Manutencao_Novembro,2021-11-20,Serrinha,App,BRL,10,74,"0,14","0,51","5,09",7,"0,73","0,70"
[download]Manutencao_Novembro,2021-11-21,Vitória da Conquista,App,BRL,1,1,"1,00","0,62","0,62",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-15,Madre de Deus,App,BRL,1,24,"0,04","1,23","1,23",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-30,Arapiraca,App,BRL,8,200,"0,04","0,39","3,09",4,"0,77","0,50"
[download]Manutencao_Novembro,2021-11-18,Atalaia,App,BRL,0,2,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-28,Lagarto,App,BRL,19,58,"0,33","0,39","7,46",13,"0,57","0,68"
[download]Manutencao_Novembro,2021-11-30,Vitória de Santo Antão,App,BRL,1,26,"0,04","0,66","0,66",0,0,"0,00"
[download]Manutencao_Novembro,2021-11-26,Santana do Ipanema,App,BRL,0,10,"0,00",0,0,0,0,"0,00"
[download]Manutencao_Novembro,2021-11-23,Icó,App,BRL,3,41,"0,07","0,22","0,66",2,"0,33","0,67"
[download]Manutencao_Novembro,2021-11-25,Guarabira,App,BRL,2,51,"0,04","0,1","0,2",0,0,"0,00"
[download]CARPINA/PE-Novembro,2021-11-25,Carpina,App,BRL,12,415,"0,03","0,2","2,35",7,"0,34","0,58"
[download]CARPINA/PE-Novembro,2021-11-05,Carpina,App,BRL,18,432,"0,04","0,42","7,48",8,"0,93","0,44"
[download]CARPINA/PE-Novembro,2021-11-27,Carpina,App,BRL,14,475,"0,03","0,56","7,85",11,"0,71","0,79"
[download]Vitória de Santo Antão/PE-Novembro,2021-11-20,Vitória de Santo Antão,App,BRL,33,872,"0,04","0,69","22,93",15,"1,53","0,45"
[download]Manutencao_Novembro,2021-11-24,Salgueiro,App,BRL,2,37,"0,05","0,57","1,14",1,"1,14","0,50"
[download]Manutencao_Novembro,2021-11-16,Caruaru,App,BRL,5,212,"0,02","0,2","0,98",3,"0,33","0,60"
[download]Manutencao_Novembro,2021-11-23,Nossa Senhora do Socorro,App,BRL,2,210,"0,01","0,09","0,17",1,"0,17","0,50"
[download]Manutencao_Novembro,2021-11-25,Nossa Senhora do Socorro,App,BRL,6,267,"0,02","0,24","1,43",1,"1,43","0,17"
[download]Manutencao_Novembro,2021-11-19,Farroupilha,App,BRL,0,23,"0,00",0,0,0,0,"0,00"
