Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,637,637,1.89,1.89,1,1,1,0.156985871,0.156985871,,,95,64,,0.02953125,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,920,1270,4.80,4.80,1.380434783,1,3,0.108695652,0.078740157,,,342,108,,0.04444444,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,68,10320,12986,52.01,0.76,1.258333333,63,81,0.610465116,0.523640844,,,2810,1220,,0.04263115,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,22,5192,6744,27.87,1.27,1.298921418,22,28,0.423728814,0.326215896,,,1110,508,,0.0548622,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,23,5672,6399,24.29,1.06,1.128173484,23,36,0.405500705,0.359431161,,,2900,1096,,0.02216241,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,23,4336,5550,18.81,0.82,1.27998155,23,31,0.530442804,0.414414414,,,1801,748,,0.02514706,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,7,856,1607,5.76,0.82,1.877336449,7,8,0.817757009,0.435594275,,,402,141,,0.04085106,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Pará,active,adset,Traffic||Branding geral||Dezembro,,,4,12,0.05,,3,,0,0,,,,,,,,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,14,1292,2094,8.99,0.64,1.620743034,13,14,1.00619195,0.668576886,,,216,102,,0.08813725,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,40,2248,3857,16.44,0.41,1.715747331,39,43,1.734875445,1.037075447,,,546,257,,0.06396887,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Piauí,active,adset,Traffic||Branding geral||Dezembro,,,481,481,1.74,,1,,1,0,,,,71,52,,0.03345926,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,5,5,0.02,,1,,0,0,,,,,,,,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,24,28,0.14,0.14,1.166666667,1,1,4.166666667,3.571428571,,,1,1,,0.13999048,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Pará,active,adset,Traffic||Branding geral||Dezembro,,,0,51,0.21,,0,,0,0,,,,1,,,,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,88,127,0.49,,1.443181818,,0,0,,,,30,,,,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,160,222,1.09,0.54,1.3875,2,4,1.25,0.900900901,,,13,4,,0.27248147,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,280,345,1.24,1.24,1.232142857,1,1,0.357142857,0.289855072,,,73,60,,0.02066526,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,5,880,1157,4.55,0.91,1.314772727,5,5,0.568181818,0.432152118,,,251,116,,0.03922147,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,12,1622,2491,9.20,0.77,1.535758323,11,15,0.678175092,0.481734243,,,273,130,,0.07076923,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,3,1112,1490,7.24,2.41,1.339928058,3,4,0.269784173,0.201342282,,,126,76,,0.09525668,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,6,1600,2062,8.10,1.35,1.28875,6,10,0.375,0.290979631,,,347,152,,0.05328585,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,18,3576,4722,17.43,0.97,1.320469799,17,20,0.475391499,0.381194409,,,1184,480,,0.03631003,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,23,5064,6283,22.93,1.00,1.240718799,22,33,0.434439179,0.366067165,,,2401,912,,0.02514083,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,30,5320,6973,30.90,1.03,1.310714286,30,42,0.563909774,0.430230891,,,1153,540,,0.05721833,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,55,9192,12033,50.97,0.93,1.309073107,54,78,0.587467363,0.457076373,,,2534,1260,,0.04044963,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,25,2662,4467,16.46,0.66,1.678061608,24,28,0.901577761,0.559659727,,,672,308,,0.05344156,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-14,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,3,3,0.01,,1,,0,0,,,,,,,,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,11,1324,2226,8.65,0.79,1.681268882,10,11,0.755287009,0.494159928,,,697,257,,0.03365759,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,378,672,2.60,2.60,1.777777778,1,2,0.264550265,0.148809524,,,54,24,,0.10833333,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.01,,1,,0,0,,,,,,,,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,4,5,0.01,,1.25,,0,0,,,,3,2,,0.005,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Pará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,4,10,0.01,0.01,2.5,1,1,25,10,,,,,,,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,26,47,0.22,,1.807692308,,0,0,,,,11,3,,0.07333333,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,60,93,0.48,,1.55,,0,0,,,,,,,,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,5,1058,1732,5.71,1.14,1.63705104,5,8,0.472589792,0.288683603,,,453,175,,0.03262857,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,140,195,0.38,0.38,1.392857143,1,1,0.714285714,0.512820513,,,42,20,,0.019,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,300,485,1.60,0.80,1.616666667,1,2,0.333333333,0.412371134,,,76,35,,0.04571429,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,66,109,0.59,,1.651515152,,0,0,,,,17,11,,0.05363636,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-14,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,466,709,2.41,0.60,1.521459227,4,4,0.858369099,0.564174894,,,93,45,,0.05355556,2021-12-14,2021-12-14
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,6,6,0.03,,1,,0,0,,,,,,,,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,487,524,1.86,1.86,1.075975359,1,1,0.205338809,0.190839695,,,95,56,,0.03314394,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,222,372,1.13,1.13,1.675675676,1,1,0.45045045,0.268817204,,,135,44,,0.02569781,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,406,644,2.20,0.55,1.586206897,4,4,0.985221675,0.621118012,,,59,33,,0.06667553,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,120,211,0.96,0.96,1.758333333,1,2,0.833333333,0.473933649,,,18,8,,0.1200039,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,94,141,0.47,,1.5,,0,0,,,,26,16,,0.02933429,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Pará,active,adset,Traffic||Branding geral||Dezembro,,,0,47,0.19,,0,,0,0,,,,1,,,,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,26,31,0.15,,1.192307692,,0,0,,,,,,,,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,2,0.00,,0,,0,0,,,,,,,,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,15,1597,2472,9.18,0.61,1.547902317,14,19,0.876643707,0.606796117,,,276,123,,0.07465032,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,280,476,1.49,0.75,1.7,2,2,0.714285714,0.420168067,,,73,30,,0.04971815,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Piauí,active,adset,Traffic||Branding geral||Dezembro,,,100,135,0.37,,1.35,,1,0,,,,22,11,,0.03365832,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,8,1152,1501,7.19,0.90,1.302951389,8,14,0.694444444,0.532978015,,,111,76,,0.09459957,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,5,422,786,3.30,0.66,1.862559242,5,6,1.184834123,0.636132316,,,46,32,,0.10313871,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,15,1144,1728,6.61,0.44,1.51048951,15,20,1.311188811,0.868055556,,,364,151,,0.04378448,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,11,1310,2133,8.85,0.80,1.628244275,11,14,0.839694656,0.515705579,,,531,201,,0.04405006,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,25,2650,4086,14.55,0.58,1.541886792,25,30,0.943396226,0.611845326,,,550,243,,0.0598568,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,905,1180,4.29,1.07,1.303867403,4,4,0.44198895,0.338983051,,,342,156,,0.02748807,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,37,9082,11874,49.56,1.34,1.307421273,37,56,0.407399251,0.311605188,,,2715,1088,,0.0455505,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,9,1391,1958,7.59,0.84,1.407620417,8,11,0.575125809,0.459652707,,,448,196,,0.03874956,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,51,74,0.29,,1.450980392,,0,0,,,,12,6,,0.04760248,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,14,3457,4896,17.13,1.22,1.41625687,13,25,0.376048597,0.285947712,,,1529,636,,0.02693589,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,53,70,0.48,0.24,1.320754717,2,2,3.773584906,2.857142857,,,1,1,,0.47602482,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Pará,active,adset,Traffic||Branding geral||Dezembro,,,2,12,0.03,,6,,0,0,,,,,,,,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,2,5,0.01,,2.5,,0,0,,,,,,,,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.01,,1,,0,0,,,,,,,,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-13,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,85,111,0.37,0.37,1.305882353,1,1,1.176470588,0.900900901,,,13,9,,0.04113795,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,26,5070,6969,28.92,1.11,1.374556213,25,33,0.493096647,0.373080786,,,1232,608,,0.04756295,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-13,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,19,4934,6262,23.98,1.26,1.269152817,19,26,0.385083097,0.303417439,,,3060,1192,,0.02011699,2021-12-13,2021-12-13
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Pará,active,adset,Traffic||Branding geral||Dezembro,,,4,8,0.02,,2,,0,0,,,,,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,2,6,0.02,,3,,0,0,,,,,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,0,2,0.01,,0,,0,0,,,,,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Maranhão,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,40,57,0.22,0.22,1.425,1,1,2.5,1.754385965,,,8,5,,0.04357546,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,7,1056,1749,6.39,0.91,1.65625,7,9,0.662878788,0.400228702,,,488,171,,0.03737467,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,11,1160,1909,6.88,0.63,1.645689655,11,14,0.948275862,0.576217915,,,833,281,,0.02447935,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,12,1585,2489,9.97,0.83,1.570347003,12,16,0.757097792,0.482121334,,,350,148,,0.06736812,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,22,2353,3938,14.42,0.66,1.67360816,20,28,0.849978751,0.558659218,,,993,359,,0.04017104,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,31,68,0.26,,2.193548387,,0,0,,,,2,2,,0.12968888,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,67,95,0.31,0.31,1.417910448,1,1,1.492537313,1.052631579,,,21,10,,0.03112533,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Piauí,active,adset,Traffic||Branding geral||Dezembro,,,100,153,0.47,,1.53,,1,0,,,,36,11,,0.04244363,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,5,403,790,4.07,0.81,1.960297767,5,8,1.240694789,0.632911392,,,51,32,,0.1270951,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,51,11642,14260,52.11,1.02,1.224875451,48,67,0.412300292,0.357643759,,,5721,1920,,0.02713878,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Ceará,active,adset,Traffic||Branding geral||Dezembro,,,307,474,1.82,,1.543973941,,0,0,,,,90,43,,0.04222429,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,58,139,0.41,,2.396551724,,0,0,,,,42,12,,0.03391668,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,0,0,0.00,,0,,0,0,,,,1,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Unknown,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.00,,0,,0,0,,,,,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.00,,0,,0,0,,,,,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,6,6,0.07,,1,,0,0,,,,,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,17,34,0.07,,2,,0,0,,,,,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Pará,active,adset,Traffic||Branding geral||Dezembro,,,25,62,0.26,,2.48,,0,0,,,,2,,,,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,209,218,0.90,,1.043062201,,0,0,,,,23,8,,0.11218596,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,16,6030,7584,24.11,1.51,1.257711443,16,26,0.265339967,0.210970464,,,5640,1648,,0.014628,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,459,542,1.42,0.71,1.180827887,2,3,0.435729847,0.36900369,,,272,80,,0.01774104,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,543,611,1.75,0.88,1.125230203,2,2,0.368324125,0.327332242,,,211,76,,0.02306884,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,1169,1441,4.53,2.26,1.232677502,1,2,0.085543199,0.138792505,,,521,156,,0.02903322,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,1219,1448,6.43,3.21,1.187858901,2,3,0.164068909,0.138121547,,,132,72,,0.08928495,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,10,2105,2597,9.05,0.90,1.233729216,10,14,0.475059382,0.385059684,,,947,316,,0.02863268,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,19,4635,5884,18.14,0.95,1.269471413,18,27,0.388349515,0.322909585,,,3116,1088,,0.01667059,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-12,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,26,5679,7501,26.56,1.02,1.320831132,24,43,0.422609614,0.346620451,,,1700,616,,0.04311587,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-12,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,369,598,2.17,1.08,1.620596206,2,2,0.54200542,0.334448161,,,104,40,,0.05420995,2021-12-12,2021-12-12
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-11,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,19,3329,4517,17.97,0.95,1.356863923,19,26,0.570741965,0.420633164,,,721,266,,0.06754888,2021-12-11,2021-12-11
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-11,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,0,2,0.01,,0,,0,0,,,,,,,,2021-12-11,2021-12-11
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-11,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,16,2374,3348,14.52,0.91,1.410278012,16,21,0.673967987,0.477897252,,,511,209,,0.0694821,2021-12-11,2021-12-11
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-11,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,23,5686,6762,24.17,1.05,1.189236722,22,32,0.38691523,0.340136054,,,3551,1166,,0.02073307,2021-12-11,2021-12-11
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-11,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,8,2080,2542,10.16,1.27,1.222115385,7,15,0.336538462,0.314712825,,,559,238,,0.04269389,2021-12-11,2021-12-11
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-11,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,57,11274,14249,56.78,1.00,1.263881497,55,90,0.487848146,0.400028072,,,4128,1492,,0.03805501,2021-12-11,2021-12-11
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-11,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,1061,1341,5.02,5.02,1.263901979,1,2,0.094250707,0.074571216,,,437,136,,0.03694498,2021-12-11,2021-12-11
