Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,96,106,0.42,0.00,1.104166667,0,0,0,0,0,0,15,8,0.01,0.05249532,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,16,0.10,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,12,0.03,0.00,3,0,0,0,0,0,0,1,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,1,1,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,4,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,22,6176,7292,35.69,1.62,1.180699482,21,38,0.340025907,0.301700494,0,0,1444,668,0.01,0.05342814,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,284,309,1.15,0.58,1.088028169,2,2,0.704225352,0.647249191,0,0,65,24,0.01,0.04791667,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,24,3200,3934,20.42,0.85,1.229375,23,30,0.71875,0.61006609,0,0,609,300,0.01,0.06806667,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,8,2400,2891,13.56,1.70,1.204583333,8,16,0.333333333,0.276720858,0,0,1206,480,0.01,0.02825,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,9,2176,2619,11.00,1.22,1.203584559,9,12,0.413602941,0.343642612,0,0,771,370,0.01,0.02972973,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,8,1072,1481,7.92,0.99,1.381529851,8,15,0.746268657,0.540175557,0,0,205,108,0.01,0.07333333,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,8,1064,1274,6.61,0.83,1.197368421,5,9,0.469924812,0.627943485,0,0,319,132,0.01,0.05007576,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,588,672,2.82,1.41,1.142857143,1,2,0.170068027,0.297619048,0,0,131,72,0.01,0.03916667,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,189,189,0.87,0.87,1,1,2,0.529100529,0.529100529,0,0,31,18,0.01,0.04833333,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,108,116,0.75,0.00,1.074074074,0,1,0,0,0,0,21,10,0.01,0.075,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,52,76,0.28,0.00,1.461538462,0,0,0,0,0,0,9,4,0.01,0.07,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,13,0.08,0.00,3.25,0,0,0,0,0,0,2,2,0.01,0.04,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,9,9,0.00,0.00,1,0,0,0,0,0,0,2,2,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,5,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,2,2,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-18,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-18,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,9,0.02,0.00,1.125,0,0,0,0,0,0,4,4,0.01,0.00499955,2021-11-18,2021-11-18,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,27,3620,4533,21.98,0.81,1.252209945,24,34,0.662983425,0.595632032,0,0,770,384,0.01,0.05723958,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,44,7056,8234,37.21,0.85,1.166950113,42,71,0.595238095,0.534369687,0,0,1960,848,0.01,0.04387972,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,3,3,0.02,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,5,0.03,0.00,1.25,0,0,0,0,0,0,0,0,0.01,0,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,18,18,0.13,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,24,24,0.18,0.00,1,0,0,0,0,0,0,3,2,0.01,0.09,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,60,92,0.45,0.00,1.533333333,0,0,0,0,0,0,33,10,0.01,0.045,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,128,145,0.82,0.41,1.1328125,2,3,1.5625,1.379310345,0,0,44,24,0.01,0.03416667,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,176,221,0.95,0.00,1.255681818,0,2,0,0,0,0,54,34,0.01,0.02794118,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,304,346,1.40,0.00,1.138157895,0,0,0,0,0,0,98,36,0.01,0.03888889,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,684,874,3.91,0.00,1.277777778,0,1,0,0,0,0,197,84,0.01,0.04654762,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,4,1216,1401,6.43,1.61,1.152138158,4,7,0.328947368,0.28551035,0,0,268,148,0.01,0.04344595,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,8,1064,1492,7.69,0.96,1.402255639,8,13,0.751879699,0.536193029,0,0,193,114,0.01,0.06745614,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,6,2412,3083,12.69,2.12,1.278192371,6,11,0.248756219,0.194615634,0,0,915,362,0.01,0.03505525,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,2624,3259,13.92,1.07,1.241996951,13,19,0.495426829,0.398895367,0,0,1351,566,0.01,0.02459364,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,3,3,0.02,0.00,1,0,0,0,0,0,0,2,2,0.01,0.01,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-17,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,3,3,0.01,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,12,2912,3591,13.95,1.16,1.233173077,12,15,0.412087912,0.334168755,0,0,1215,514,0.01,0.02714008,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,13,0.06,0.00,3.25,0,0,0,0,0,0,0,0,0.01,0,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,20,0.10,0.00,2.5,0,0,0,0,0,0,0,0,0.01,0,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,29,29,0.07,0.00,1,0,1,0,0,0,0,6,4,0.01,0.0175,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,72,82,0.36,0.36,1.138888889,1,1,1.388888889,1.219512195,0,0,19,8,0.01,0.045,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,36,7204,8372,36.78,1.02,1.162132149,35,51,0.485841199,0.430004778,0,0,2043,874,0.01,0.04208238,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,124,125,0.82,0.00,1.008064516,0,0,0,0,0,0,40,16,0.01,0.05125,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,172,228,1.01,1.01,1.325581395,1,1,0.581395349,0.438596491,0,0,65,26,0.01,0.03884615,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,368,379,1.44,1.44,1.029891304,1,1,0.27173913,0.263852243,0,0,71,24,0.01,0.06,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,18,3688,4329,20.24,1.12,1.173806941,18,26,0.488069414,0.415800416,0,0,706,378,0.01,0.05354497,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,716,894,3.46,1.15,1.248603352,3,4,0.418994413,0.33557047,0,0,210,84,0.01,0.04119048,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,888,1253,6.76,0.52,1.411036036,12,17,1.351351351,1.037509976,0,0,161,90,0.01,0.07511111,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,8,1352,1436,6.81,0.85,1.062130178,8,9,0.591715976,0.557103064,0,0,358,150,0.01,0.0454,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-17,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,18,3452,3987,15.53,0.86,1.154982619,16,25,0.463499421,0.451467269,0,0,1885,692,0.01,0.0224422,2021-11-17,2021-11-17,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,3927,4336,13.43,0.84,1.104150751,16,21,0.407435702,0.36900369,0,0,2244,900,0.01,0.01492079,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,4,0.02,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,15,3015,3849,11.34,0.76,1.276616915,14,20,0.464344942,0.389711613,0,0,1188,498,0.01,0.0227689,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,17,0.10,0.00,2.125,0,0,0,0,0,0,0,0,0.01,0,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,19,0.10,0.00,0,0,0,0,0,0,0,5,2,0.01,0.04999521,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,120,147,0.67,0.00,1.225,0,0,0,0,0,0,48,14,0.01,0.04785256,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,168,174,0.87,0.00,1.035714286,0,0,0,0,0,0,15,10,0.01,0.08699167,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,208,337,1.04,0.00,1.620192308,0,2,0,0,0,0,77,32,0.01,0.03249689,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,17,5095,6267,24.33,1.43,1.230029441,17,24,0.333660451,0.271262167,0,0,1227,532,0.01,0.0457287,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,6,1000,1140,3.65,0.61,1.14,5,7,0.5,0.526315789,0,0,306,130,0.01,0.02807424,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,13,1144,1328,5.76,0.44,1.160839161,12,17,1.048951049,0.978915663,0,0,240,144,0.01,0.03999617,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,9,1552,1849,7.42,0.82,1.191365979,9,11,0.579896907,0.486749594,0,0,424,178,0.01,0.0416814,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,432,493,1.39,0.69,1.141203704,2,4,0.462962963,0.405679513,0,0,99,58,0.01,0.02396322,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,54,8528,10016,35.70,0.66,1.174484053,53,62,0.621482176,0.53913738,0,0,2298,1018,0.01,0.03506543,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,30,5216,5692,22.11,0.74,1.091257669,28,37,0.536809816,0.527055517,0,0,1096,606,0.01,0.03648168,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,14,4592,5022,15.30,1.09,1.093641115,13,26,0.283101045,0.278773397,0,0,2463,998,0.01,0.0153292,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,12,3544,4023,12.59,1.05,1.135158014,12,19,0.338600451,0.298284862,0,0,1234,542,0.01,0.02322657,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,12,1464,1742,6.40,0.53,1.18989071,12,14,0.819672131,0.688863375,0,0,349,182,0.01,0.03516149,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,11,1072,1290,5.63,0.51,1.203358209,9,13,0.839552239,0.852713178,0,0,213,118,0.01,0.04770733,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,6,896,1115,3.65,0.61,1.244419643,6,10,0.669642857,0.538116592,0,0,329,132,0.01,0.02764889,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,456,478,1.40,1.40,1.048245614,1,3,0.219298246,0.209205021,0,0,92,50,0.01,0.02799734,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,332,332,1.05,0.00,1,0,0,0,0,0,0,70,24,0.01,0.04374584,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,104,151,0.67,0.67,1.451923077,1,1,0.961538462,0.662251656,0,0,27,14,0.01,0.04785259,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,128,140,0.60,0.00,1.09375,0,1,0,0,0,0,20,14,0.01,0.04285307,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,8,15,0.03,0.00,1.875,0,0,0,0,0,0,3,0,0.01,0,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,13,13,0.04,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,4,0.04,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-16,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,2,2,0.02,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-16,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,39,8479,9833,34.33,0.88,1.159688643,37,59,0.436372214,0.396623614,0,0,2250,956,0.01,0.0359066,2021-11-16,2021-11-16,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,56,8798,10289,37.00,0.66,1.169470334,52,73,0.591043419,0.54427058,0,0,4142,1504,0.01,0.02459897,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,1328,1569,7.03,1.00,1.181475904,7,9,0.527108434,0.446144041,0,0,321,144,0.01,0.04881529,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-15,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,48,5799,7021,26.87,0.56,1.210725987,41,59,0.707018451,0.683663296,0,0,1659,720,0.01,0.03731627,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,567,567,1.75,0.00,1,0,1,0,0,0,0,146,84,0.01,0.0208298,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,54,9839,10923,38.59,0.71,1.110173798,54,76,0.548836264,0.494369679,0,0,4227,1472,0.01,0.02621838,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,40,5895,6998,25.36,0.63,1.187107718,39,60,0.661577608,0.571591883,0,0,1628,676,0.01,0.03750843,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,21,5543,6027,19.63,0.93,1.087317337,21,34,0.378856215,0.348432056,0,0,4062,1296,0.01,0.01514404,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,15,3864,4395,13.40,0.89,1.13742236,14,30,0.362318841,0.341296928,0,0,2132,780,0.01,0.01717657,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,1560,1931,7.01,1.00,1.237820513,6,8,0.384615385,0.362506473,0,0,569,256,0.01,0.02737817,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,10,1112,1424,5.55,0.55,1.28057554,9,14,0.809352518,0.702247191,0,0,267,116,0.01,0.04783672,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,968,1214,3.89,0.56,1.254132231,4,11,0.41322314,0.57660626,0,0,398,172,0.01,0.02261244,2021-11-15,2021-11-15,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-15,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,360,382,1.25,0.42,1.061111111,3,4,0.833333333,0.785340314,0,0,126,48,0.01,0.02603725,2021-11-15,2021-11-15,0
